nda_number,product_number,nadac_NDC
209497,2,
209498,1,69076010503
209498,2,69076010503
209498,3,69076010503
209499,1,43598074672
209499,2,43598074672
209500,1,72060014240
209500,2,72060014240
209500,3,72060014240
209501,1,71102901
209501,2,71102901
209501,3,71102901
209504,1,43975044410
209504,2,43975044410
209504,3,43975044410
209506,1,51672138708
209507,1,
209509,1,
209509,2,
209510,1,
209510,2,
209511,1,
209512,1,
209517,1,62135000394
209519,1,
209519,2,
209520,1,
209520,2,
209521,1,
209521,2,
209521,3,
209522,1,93216568
209524,1,
209525,1,480012789
209525,2,480012789
209527,1,
209527,2,
209529,1,
209531,1,
209532,1,
209533,1,69097036344
209535,1,33342032980
209535,2,33342032980
209535,3,33342032980
209539,1,69097037605
209539,2,69097037605
209539,3,69097037605
209539,4,69097037605
209540,1,
209547,1,
209548,1,51862089406
209549,1,
209549,2,
209550,1,
209552,1,
209553,1,69367026330
209553,2,69367026330
209554,1,
209555,1,
209555,2,
209556,1,
209564,1,
209564,2,
209566,1,
209567,1,
209569,1,
209570,1,
209570,2,
209571,1,70700018390
209571,2,70700018390
209572,1,62332031430
209572,2,62332031430
209575,1,
209578,1,
209580,1,
209582,1,70710112307
209582,2,70710112307
209582,3,70710112307
209582,4,70710112307
209583,1,
209583,2,
209584,1,
209587,1,69367020305
209589,1,55566680001
209590,1,
209592,1,
209592,2,
209594,1,
209595,1,
209596,1,71428000260
209597,1,51224001120
209597,2,51224001120
209598,1,31722024730
209598,2,31722024730
209599,1,51224000920
209599,2,51224000920
209600,1,
209600,2,
209600,3,
209600,4,
209601,1,60505447803
209601,2,60505447803
209603,1,70377006213
209603,2,70377006213
209603,3,70377006213
209604,1,
209604,2,
209604,3,
209604,4,
209605,1,
209605,2,
209605,3,
209606,1,
209606,2,
209607,1,
209609,1,70700010185
209611,1,
209611,2,
209613,1,
209613,2,
209614,1,
209619,1,70000005401
209620,1,62332050606
209621,1,
209621,2,
209622,1,
209623,1,43598028130
209623,2,43598028130
209627,1,50261031301
209632,1,59651002988
209634,1,
209634,2,
209634,3,
209635,1,71093013902
209635,2,71093013902
209635,3,71093013902
209635,4,71093013902
209635,5,71093013902
209637,1,169477212
209637,2,169477212
209637,3,169477212
209637,4,169477212
209638,1,59651005530
209638,2,59651005530
209639,1,
209639,2,
209640,1,
209640,2,
209640,3,
209641,1,480315445
209642,1,
209642,2,
209642,3,
209645,1,
209646,1,
209647,1,
209647,2,
209652,1,69452012550
209654,1,82009007905
209654,2,82009007905
209654,3,82009007905
209654,4,82009007905
209655,1,
209655,2,
209655,3,
209655,4,
209655,5,
209655,6,
209655,7,
209655,8,
209659,1,
209660,1,62332055591
209660,2,62332055591
209661,1,55494012060
209662,1,245036089
209663,1,68462042430
209663,2,68462042430
209664,1,43598029890
209664,2,43598029890
209664,3,43598029890
209664,4,43598029890
209664,5,43598029890
209664,6,43598029890
209664,7,43598029890
209664,8,43598029890
209665,1,
209666,1,
209666,2,
209668,1,70710111503
209668,2,70710111503
209672,1,69097027703
209674,1,50742063460
209674,2,50742063460
209675,1,50742024760
209677,1,70512085128
209677,2,70512085128
209680,1,
209680,2,
209684,1,
209684,2,
209684,3,
209685,1,68462042169
209686,1,68001056806
209687,1,832058111
209687,2,832058111
209688,1,69680013400
209688,2,69680013400
209689,1,
209690,1,16729040010
209690,2,16729040010
209692,1,70677105001
209692,2,70677105001
209695,1,75834014830
209696,1,75834027060
209696,2,75834027060
209696,3,75834027060
209696,4,75834027060
209696,5,75834027060
209699,1,64980045206
209700,1,480315656
209700,2,480315656
209701,1,70700010618
209702,1,
209702,2,
209708,1,
209708,2,
209710,1,781575531
209710,2,781575531
209713,1,904695761
209713,2,904695761
209713,3,904695761
209713,4,904695761
209713,5,904695761
209713,6,904695761
209713,7,904695761
209713,8,904695761
209713,9,904695761
209713,10,904695761
209713,11,904695761
209713,12,904695761
209714,1,
209715,1,
209716,1,
209717,1,69238113803
209717,2,69238113803
209717,3,69238113803
209717,4,69238113803
209718,1,69238130601
209718,2,69238130601
209719,1,69238130909
209719,2,69238130909
209720,1,69238148503
209720,2,69238148503
209721,1,69238209503
209721,2,69238209503
209721,3,69238209503
209721,4,69238209503
209724,1,904701661
209724,2,904701661
209724,3,904701661
209726,1,
209727,1,64380083506
209727,2,64380083506
209729,1,
209731,1,
209732,1,
209734,1,64380083406
209734,2,64380083406
209735,1,63304073590
209735,2,63304073590
209738,1,
209739,1,
209739,2,
209742,1,
209742,2,
209743,1,69238131709
209743,2,69238131709
209743,3,69238131709
209743,4,69238131709
209743,5,69238131709
209743,6,69238131709
209743,7,69238131709
209743,8,69238131709
209744,1,69238134903
209744,2,69238134903
209744,3,69238134903
209744,4,69238134903
209745,1,69238142103
209745,2,69238142103
209750,1,
209752,1,70677012201
209753,1,
209753,2,
209753,3,
209754,1,
209754,2,
209755,1,69238106201
209755,2,69238106201
209755,3,69238106201
209755,4,69238106201
209755,5,69238106201
209757,1,43547043506
209758,1,591274201
209758,2,591274201
209758,3,591274201
209766,1,
209767,1,47781010444
209775,1,
209776,1,
209777,1,
209777,2,
209777,3,
209779,1,72888013933
209779,2,72888013933
209779,3,72888013933
209780,1,
209781,1,
209782,1,
209782,2,
209782,3,
209784,1,
209785,1,62332032050
209785,2,62332032050
209785,3,62332032050
209785,4,62332032050
209785,5,62332032050
209785,6,62332032050
209786,1,43386016901
209786,2,43386016901
209787,1,47781048201
209794,1,
209794,2,
209795,1,31722064001
209795,2,31722064001
209796,1,16714008701
209798,1,64980044715
209799,1,11534019601
209799,2,11534019601
209799,3,11534019601
209799,4,11534019601
209799,5,11534019601
209799,6,11534019601
209799,7,11534019601
209803,1,6536407
209803,2,6536407
209805,1,6536806
209805,2,6536806
209806,1,6537407
209806,2,6537407
209806,3,6537407
209806,4,6537407
209808,1,781801401
209808,2,781801401
209815,1,70954003620
209816,1,
209817,1,
209818,1,
209818,2,
209819,1,
209819,2,
209821,1,
209822,1,
209823,1,904702761
209824,1,
209825,1,
209826,1,
209827,1,
209827,2,
209828,1,33342033380
209828,2,33342033380
209828,3,33342033380
209829,1,
209830,1,
209832,1,
209834,1,
209836,1,24979013026
209837,1,62011036501
209838,1,59651005290
209839,1,69097026105
209839,2,69097026105
209844,1,
209845,1,
209845,2,
209846,1,71428000360
209851,1,
209852,1,703024501
209853,1,
209853,2,
209859,1,27241011010
209859,2,27241011010
209860,1,
209861,1,
209862,1,
209863,1,54436027504
209863,2,54436027504
209863,3,54436027504
209864,1,
209864,2,
209866,1,
209866,2,
209869,1,70377004813
209869,2,70377004813
209869,3,70377004813
209869,4,70377004813
209871,1,50383097904
209872,1,54879002201
209872,2,54879002201
209873,1,
209875,1,
209875,2,
209875,3,
209876,1,43598037230
209878,1,
209878,2,
209878,3,
209882,1,42385094911
209882,2,42385094911
209882,3,42385094911
209884,1,
209884,2,
209884,3,
209886,1,
209888,1,42799011201
209888,2,42799011201
209890,1,
209896,1,
209897,1,71930002330
209898,1,
209898,2,
209899,1,
209899,2,
209899,3,
209900,1,72572035525
209900,2,72572035525
209903,1,76282066339
209905,1,24338003301
209905,2,24338003301
209905,3,24338003301
209905,4,24338003301
209905,5,24338003301
209907,1,31722064730
209908,1,31722064630
209908,2,31722064630
209908,3,31722064630
209908,4,31722064630
209909,1,42806054930
209910,1,
209911,1,
209911,2,
209912,1,70377003014
209912,2,70377003014
209912,3,70377003014
209912,4,70377003014
209913,1,21922000301
209914,1,21922000221
209916,1,832054211
209916,2,832054211
209916,3,832054211
209919,1,62332050105
209920,1,480413806
209920,2,480413806
209921,1,
209922,1,
209922,2,
209922,3,
209924,1,
209924,2,
209924,3,
209924,4,
209929,1,42571027460
209931,1,
209932,1,
209933,1,
209933,2,
209934,1,
209935,1,
209936,1,
209937,1,
209939,1,
209939,2,
209940,1,
209940,2,
209942,1,93333406
209945,1,
209946,1,27808019001
209949,1,
209950,1,
209950,2,
209951,1,
209951,2,
209953,1,67877052660
209953,2,67877052660
209954,1,68180096301
209955,1,
209956,1,
209956,2,
209956,3,
209956,4,
209958,1,
209958,2,
209958,3,
209958,4,
209959,1,76282067942
209963,1,
209964,1,
209965,1,
209966,1,72578000616
209966,2,72578000616
209967,1,
209967,2,
209967,3,
209968,1,
209969,1,
209970,1,
209971,1,13668051502
209973,1,
209974,1,
209975,1,
209978,1,
209987,1,
209987,2,
209988,1,
209990,1,
209991,1,
209992,1,
209993,1,42806040660
209993,2,42806040660
209995,1,68001053069
209996,1,16714082802
209997,1,
209999,1,69452017313
210000,1,69452017173
210001,1,69452017274
210004,1,51672419403
210010,1,
210010,2,
210011,1,31722093502
210012,1,
210012,2,
210012,3,
210013,1,
210013,2,
210014,1,70436003604
210014,2,70436003604
210014,3,70436003604
210015,1,904708461
210015,2,904708461
210016,1,
210016,2,
210016,3,
210016,4,
210016,5,
210017,1,
210018,1,
210018,2,
210018,3,
210019,1,591405289
210021,1,75834020915
210021,2,75834020915
210021,3,75834020915
210022,1,
210022,2,
210022,3,
210022,4,
210022,5,
210022,6,
210025,1,
210025,2,
210025,3,
210026,1,
210026,2,
210027,1,
210028,1,70710116801
210028,2,70710116801
210031,1,
210032,1,50383094230
210033,1,62011037101
210034,1,70700010918
210038,1,70700016118
210039,1,69238153502
210040,1,69238142301
210041,1,69238145902
210041,2,69238145902
210042,1,
210043,1,70121157401
210043,2,70121157401
210044,1,
210045,1,
210045,2,
210045,3,
210046,1,
210046,2,
210046,3,
210047,1,
210047,2,
210048,1,
210048,2,
210050,1,
210050,2,
210050,3,
210050,4,
210051,1,
210051,2,
210052,1,
210054,1,60687054921
210054,2,60687054921
210058,1,
210058,2,
210059,1,11534018901
210059,2,11534018901
210060,1,
210060,2,
210060,3,
210063,1,
210064,1,
210068,1,50742014201
210069,1,50268073913
210069,2,50268073913
210069,3,50268073913
210069,4,50268073913
210070,1,
210071,1,69367030205
210071,2,69367030205
210071,3,69367030205
210072,1,
210077,1,64380083653
210078,1,62135046912
210079,1,
210079,2,
210079,3,
210079,4,
210080,1,
210080,2,
210080,3,
210080,4,
210080,5,
210080,6,
210081,1,24979010207
210081,2,24979010207
210083,1,
210086,1,70710123001
210086,2,70710123001
210086,3,70710123001
210086,4,70710123001
210086,5,70710123001
210086,6,70710123001
210087,1,93821062
210088,1,51660075431
210092,1,72266014101
210093,1,42806055212
210095,1,
210096,1,
210097,1,
210098,1,
210102,1,
210102,2,
210105,1,
210106,1,
210107,1,
210111,1,
210111,2,
210111,3,
210111,4,
210114,1,
210115,1,
210115,2,
210117,1,904704161
210117,2,904704161
210118,1,
210123,1,
210123,2,
210124,1,
210124,2,
210125,1,52817026050
210126,1,72266014001
210128,1,
210128,2,
210129,1,16571083450
210130,1,
210130,2,
210130,3,
210132,1,50261021130
210132,2,50261021130
210134,1,2614527
210136,1,
210136,2,
210136,3,
210136,4,
210136,5,
210136,6,
210136,7,
210137,1,
210138,1,27241011705
210138,2,27241011705
210139,1,71930002552
210139,2,71930002552
210140,1,
210145,1,43598057860
210148,1,
210149,1,
210152,1,
210152,2,
210153,1,
210153,2,
210153,3,
210154,1,
210154,2,
210154,3,
210154,4,
210154,5,
210154,6,
210155,1,
210157,1,
210157,2,
210157,3,
210158,1,42571027560
210162,1,
210162,2,
210162,3,
210162,4,
210162,5,
210163,1,23155080201
210163,2,23155080201
210163,3,23155080201
210163,4,23155080201
210165,1,
210165,2,
210165,3,
210166,1,54092054701
210166,2,54092054701
210169,1,72205001901
210174,1,
210175,1,31722093001
210175,2,31722093001
210176,1,
210178,1,713088660
210179,1,
210180,1,
210180,2,
210181,1,70748018602
210183,1,
210184,1,
210184,2,
210184,3,
210185,1,
210185,2,
210186,1,69238127306
210188,1,72578006514
210188,2,72578006514
210189,1,70710101403
210190,1,68462053253
210191,1,51672138808
210192,1,49702024213
210194,1,45802009735
210196,1,
210198,1,72578008602
210199,1,70710140104
210200,1,69543045130
210201,1,
210201,2,
210204,1,
210207,1,70436000904
210207,2,70436000904
210207,3,70436000904
210208,1,68180095604
210209,1,
210211,1,71930002152
210211,2,71930002152
210211,3,71930002152
210214,1,
210214,2,
210214,3,
210214,4,
210215,1,
210217,1,713065937
210218,1,
210220,1,67877054360
210221,1,67877054588
210221,2,67877054588
210223,1,
210224,1,67877052890
210224,2,67877052890
210225,1,
210226,1,
210226,2,
210227,1,67457088799
210228,1,
210231,1,
210233,1,
210238,1,
210241,1,43386019490
210243,1,50268072115
210243,2,50268072115
210244,1,
210246,1,
210249,1,
210249,2,
210249,3,
210249,4,
210250,1,
210251,1,61958250103
210251,2,61958250103
210252,1,
210255,1,69097052603
210256,1,
210257,1,
210259,1,
210263,1,62332050725
210264,1,68462071188
210265,1,
210267,1,50742022615
210267,2,50742022615
210267,3,50742022615
210268,1,62135056490
210268,2,62135056490
210268,3,62135056490
210268,4,62135056490
210268,5,62135056490
210270,1,
210272,1,60505707905
210272,2,60505707905
210272,3,60505707905
210272,4,60505707905
210272,5,60505707905
210274,1,
210274,2,
210274,3,
210274,4,
210275,1,
210275,2,
210275,3,
210275,4,
210278,1,72603012401
210278,2,72603012401
210278,3,72603012401
210278,4,72603012401
210278,5,72603012401
210279,1,527811337
210279,2,527811337
210279,3,527811337
210279,4,527811337
210279,5,527811337
210279,6,527811337
210279,7,527811337
210279,8,527811337
210281,1,69367029630
210281,2,69367029630
210282,1,
210282,2,
210283,1,
210285,1,
210285,2,
210292,1,27808020701
210292,2,27808020701
210293,1,72516001601
210293,2,72516001601
210293,3,72516001601
210293,4,72516001601
210293,5,72516001601
210293,6,72516001601
210294,1,
210296,1,
210300,1,
210300,2,
210300,3,
210302,1,62332034390
210302,2,62332034390
210302,3,62332034390
210303,1,
210305,1,69097032303
210305,2,69097032303
210307,1,68180095403
210308,1,
210309,1,
210309,2,
210315,1,
210316,1,67877052330
210318,1,68462040560
210319,1,
210321,1,
210321,2,
210322,1,
210323,1,69097031602
210326,1,
210327,1,
210327,2,
210327,3,
210331,1,
210332,1,
210333,1,
210333,2,
210334,1,
210335,1,
210337,1,
210338,1,
210339,1,69680013260
210339,2,69680013260
210339,3,69680013260
210341,1,
210341,2,
210342,1,
210342,2,
210344,1,64380084406
210346,1,
210346,2,
210346,3,
210347,1,64380084307
210347,2,64380084307
210354,1,31722092801
210354,2,31722092801
210354,3,31722092801
210356,1,
210361,1,69489041130
210362,1,69097053737
210362,2,69097053737
210363,1,
210364,1,
210365,1,
210369,1,68462085284
210370,1,66689030708
210371,1,10702017001
210371,2,10702017001
210375,1,70000036202
210382,1,24979012804
210382,2,24979012804
210383,1,
210383,2,
210383,3,
210384,1,70069020101
210384,2,70069020101
210384,3,70069020101
210385,1,59651008460
210385,2,59651008460
210392,1,82009008060
210393,1,68462088194
210393,2,68462088194
210394,1,82009009490
210395,1,
210395,2,
210401,1,81288001802
210401,2,81288001802
210402,1,69238131906
210402,2,69238131906
210403,1,
210409,1,69230032224
210414,1,43547002506
210414,2,43547002506
210420,1,51293084264
210420,2,51293084264
210420,3,51293084264
210420,4,51293084264
210423,1,62332034931
210424,1,60687041094
210425,1,904712004
210428,1,10631000930
210428,2,10631000930
210428,3,10631000930
210428,4,10631000930
210431,1,13668053194
210432,1,904700504
210432,2,904700504
210432,3,904700504
210432,4,904700504
210432,5,904700504
210432,6,904700504
210432,7,904700504
210432,8,904700504
210434,1,69097023772
210435,1,
210435,2,
210435,3,
210435,4,
210435,5,
210436,1,
210436,2,
210437,1,
210437,2,
210440,1,67877055660
210440,2,67877055660
210441,1,904704661
210441,2,904704661
210441,3,904704661
210441,4,904704661
210446,1,
210448,1,
210450,1,74003956
210450,2,74003956
210452,1,
210453,1,68001056117
210453,2,68001056117
210454,1,59651018201
210455,1,59676080030
210457,1,64380082706
210458,1,
210459,1,62332034560
210459,2,62332034560
210460,1,43598043060
210460,2,43598043060
210461,1,72205002930
210461,2,72205002930
210464,1,43598047990
210464,2,43598047990
210465,1,43598056179
210465,2,43598056179
210466,1,72603013201
210466,2,72603013201
210466,3,72603013201
210467,1,
210469,1,24979011207
210469,2,24979011207
210470,1,62756042790
210473,1,
210473,2,
210476,1,62332036190
210476,2,62332036190
210479,1,59651011055
210480,1,
210480,2,
210480,3,
210480,4,
210480,5,
210480,6,
210482,1,
210482,2,
210484,1,
210484,2,
210488,1,
210491,1,
210491,2,
210493,1,
210493,2,
210496,1,
210496,2,
210497,1,68001052005
210497,2,68001052005
210498,1,
210499,1,16729041759
210499,2,16729041759
210500,1,31722065832
210500,2,31722065832
210506,1,
210506,2,
210506,3,
210508,1,
210509,1,
210510,1,10702022321
210515,1,62332051105
210519,1,
210519,2,
210519,3,
210524,1,
210525,1,
210525,2,
210525,3,
210525,4,
210525,5,
210526,1,24478011001
210526,2,24478011001
210526,3,24478011001
210526,4,24478011001
210527,1,62332036371
210527,2,62332036371
210531,1,378039991
210531,2,378039991
210532,1,42806017860
210534,1,67877054898
210534,2,67877054898
210536,1,62332049960
210536,2,62332049960
210537,1,62332035231
210538,1,
210538,2,
210539,1,68462059089
210543,1,
210544,1,68180040858
210544,2,68180040858
210545,1,68180015801
210545,2,68180015801
210546,1,68180015601
210548,1,
210548,2,
210548,3,
210549,1,51672138903
210551,1,
210552,1,27808027702
210552,2,27808027702
210552,3,27808027702
210554,1,69238153406
210555,1,67877055430
210555,2,67877055430
210555,3,67877055430
210556,1,68462059189
210557,1,
210558,1,
210559,1,67877057290
210559,2,67877057290
210560,1,62332050817
210562,1,
210562,2,
210562,3,
210563,1,
210563,2,
210563,3,
210563,4,
210565,1,71571012128
210566,1,
210567,1,68180092206
210567,2,68180092206
210567,3,68180092206
210567,4,68180092206
210568,1,69292051650
210568,2,69292051650
210569,1,
210570,1,904706704
210570,2,904706704
210570,3,904706704
210571,1,832059011
210572,1,
210574,1,67877058450
210575,1,
210575,2,
210575,3,
210576,1,
210577,1,69238154401
210579,1,70700018501
210582,1,72606001002
210582,2,72606001002
210583,1,
210585,1,
210585,2,
210585,3,
210585,4,
210585,5,
210585,6,
210587,1,
210587,2,
210588,1,70954003430
210588,2,70954003430
210589,1,
210589,2,
210593,1,51660006144
210594,1,
210594,2,
210594,3,
210595,1,
210596,1,
210597,1,
210597,2,
210598,1,49502080693
210599,1,
210599,2,
210599,3,
210602,1,70677111601
210604,1,59651020508
210604,2,59651020508
210606,1,69315029009
210606,2,69315029009
210607,1,
210608,1,43547099006
210609,1,43547005103
210609,2,43547005103
210609,3,43547005103
210609,4,43547005103
210610,1,832027411
210610,2,832027411
210611,1,
210612,1,50742065884
210612,2,50742065884
210614,1,904708206
210614,2,904708206
210614,3,904708206
210616,1,69543038810
210619,1,
210622,1,70677014901
210623,1,
210623,2,
210625,1,
210626,1,59651009690
210626,2,59651009690
210628,1,75834023960
210628,2,75834023960
210628,3,75834023960
210628,4,75834023960
210629,1,
210632,1,
210632,2,
210632,3,
210634,1,
210639,1,
210644,1,10702018750
210644,2,10702018750
210644,3,10702018750
210644,4,10702018750
210647,1,
210649,1,
210651,1,42858093001
210651,2,42858093001
210651,3,42858093001
210651,4,42858093001
210651,5,42858093001
210651,6,42858093001
210652,1,
210652,2,
210653,1,52817028210
210653,2,52817028210
210653,3,52817028210
210654,1,42806071101
210655,1,12496012001
210655,2,12496012001
210656,1,
210656,2,
210658,1,
210658,2,
210659,1,
210660,1,
210662,1,51991090701
210662,2,51991090701
210663,1,
210664,1,42192050105
210665,1,
210666,1,
210666,2,
210667,1,
210667,2,
210667,3,
210667,4,
210668,1,
210668,2,
210670,1,43598091090
210670,2,43598091090
210673,1,50228037990
210674,1,69238152301
210674,2,69238152301
210675,1,42806053301
210675,2,42806053301
210675,3,42806053301
210675,4,42806053301
210675,5,42806053301
210676,1,
210680,1,
210681,1,
210681,2,
210683,1,
210683,2,
210683,3,
210686,1,72205003092
210687,1,72205001090
210687,2,72205001090
210688,1,72205002190
210688,2,72205002190
210689,1,
210692,1,904706453
210696,1,
210697,1,
210697,2,
210698,1,
210700,1,
210700,2,
210700,3,
210700,4,
210700,5,
210701,1,
210701,2,
210702,1,72606000108
210704,1,76385011901
210704,2,76385011901
210705,1,27241012004
210705,2,27241012004
210705,3,27241012004
210707,1,10702023701
210708,1,59651010569
210708,2,59651010569
210709,1,
210710,1,
210711,1,
210711,2,
210712,1,
210712,2,
210714,1,
210715,1,
210715,2,
210716,1,
210716,2,
210716,3,
210716,4,
210717,1,69452012120
210717,2,69452012120
210717,3,69452012120
210719,1,70677007701
210720,1,
210721,1,60505463203
210721,2,60505463203
210721,3,60505463203
210722,1,70010016234
210726,1,
210727,1,69238148803
210727,2,69238148803
210727,3,69238148803
210729,1,121089050
210729,2,121089050
210730,1,
210730,2,
210730,3,
210732,1,
210732,2,
210732,3,
210732,4,
210733,1,64380086108
210733,2,64380086108
210735,1,
210735,2,
210736,1,39328007920
210737,1,
210737,2,
210737,3,
210737,4,
210737,5,
210737,6,
210737,7,
210737,8,
210738,1,
210738,2,
210738,3,
210739,1,
210739,2,
210740,1,59651012060
210740,2,59651012060
210740,3,59651012060
210741,1,
210741,2,
210742,1,50268016715
210742,2,50268016715
210746,1,
210747,1,713070960
210748,1,
210753,1,
210754,1,
210754,2,
210754,3,
210754,4,
210754,5,
210755,1,
210756,1,
210758,1,406855730
210758,2,406855730
210760,1,62756009045
210761,1,62756009140
210762,1,63323080650
210763,1,
210764,1,
210764,2,
210765,1,63646004060
210766,1,121284716
210766,2,121284716
210771,1,
210771,2,
210771,3,
210771,4,
210773,1,
210773,2,
210774,1,
210775,1,
210775,2,
210777,1,
210778,1,
210782,1,13668044001
210782,2,13668044001
210782,3,13668044001
210784,1,
210784,2,
210785,1,64380078206
210786,1,
210786,2,
210786,3,
210788,1,
210789,1,
210790,1,
210790,2,
210790,3,
210790,4,
210793,1,
210794,1,70710144504
210795,1,
210797,1,
210799,1,254101019
210801,1,
210802,1,
210806,1,6306901
210807,1,6500701
210809,1,68462060894
210817,1,
210818,1,
210818,2,
210818,3,
210818,4,
210819,1,76385010710
210821,1,68682092064
210822,1,62135058890
210824,1,
210826,1,
210826,2,
210826,3,
210826,4,
210828,1,
210830,1,65162046935
210831,1,
210831,2,
210831,3,
210831,4,
210831,5,
210831,6,
210831,7,
210831,8,
210831,9,
210831,10,
210831,11,
210831,12,
210833,1,
210833,2,
210833,3,
210834,1,
210835,1,70700011221
210838,1,
210838,2,
210838,3,
210839,1,
210842,1,
210845,1,
210847,1,69367026601
210847,2,69367026601
210847,3,69367026601
210848,1,
210849,1,
210850,1,
210852,1,
210852,2,
210852,3,
210854,1,50242087701
210854,2,50242087701
210854,3,50242087701
210855,1,
210856,1,
210859,1,31722062890
210861,1,
210861,2,
210864,1,
210864,2,
210867,1,
210868,1,
210868,2,
210871,1,
210872,1,
210874,1,
210874,2,
210874,3,
210874,4,
210875,1,
210875,2,
210875,3,
210875,4,
210875,5,
210876,1,
210876,2,
210876,3,
210876,4,
210882,1,
210884,1,
210889,1,43598023018
210891,1,
210891,2,
210892,1,
210892,2,
210893,1,45802011101
210895,1,
210897,1,76204001801
210901,1,65162089023
210902,1,69238161708
210906,1,
210906,2,
210906,3,
210907,1,29300024716
210907,2,29300024716
210907,3,29300024716
210907,4,29300024716
210910,1,
210913,1,47335050696
210914,1,31722065931
210915,1,
210917,1,
210918,1,50742017701
210918,2,50742017701
210918,3,50742017701
210920,1,
210920,2,
210920,3,
210921,1,904721661
210921,2,904721661
210922,1,
210923,1,
210924,1,
210924,2,
210924,3,
210927,1,
210928,1,
210929,1,
210929,2,
210929,3,
210931,1,
210933,1,71571033383
210935,1,50228042130
210935,2,50228042130
210942,1,
210945,1,43598085130
210945,2,43598085130
210945,3,43598085130
210947,1,
210948,1,75834027401
210948,2,75834027401
210951,1,
210951,2,
210954,1,69238147303
210954,2,69238147303
210954,3,69238147303
210955,1,76385013501
210955,2,76385013501
210955,3,76385013501
210958,1,64380078933
210959,1,42385092705
210965,1,55150030610
210966,1,
210967,1,
210968,1,
210969,1,
210971,1,904702261
210971,2,904702261
210971,3,904702261
210976,1,
210978,1,51672422708
210979,1,
210980,1,
210984,1,
210985,1,
210986,1,70677014301
210989,1,
210989,2,
210991,1,
210991,2,
210991,3,
210992,1,70010004301
210992,2,70010004301
210994,1,
210994,2,
210997,1,
210997,2,
210997,3,
210997,4,
210998,1,21922000407
211001,1,
211001,2,
211002,1,
211002,2,
211003,1,
211004,1,
211005,1,
211007,1,71288042496
211007,2,71288042496
211007,3,71288042496
211009,1,60687056521
211009,2,60687056521
211009,3,60687056521
211009,4,60687056521
211011,1,
211012,1,
211012,2,
211013,1,59746076201
211015,1,
211015,2,
211016,1,
211019,1,
211020,1,58657071390
211020,2,58657071390
211021,1,
211022,1,
211022,2,
211022,3,
211022,4,
211022,5,
211022,6,
211023,1,71930002743
211027,1,
211029,1,72266014201
211030,1,
211031,1,51991000590
211032,1,
211033,1,62332036806
211033,2,62332036806
211033,3,62332036806
211033,4,62332036806
211033,5,62332036806
211034,1,43598045202
211035,1,
211035,2,
211036,1,
211038,1,16571081320
211039,1,
211040,1,66689034702
211041,1,
211041,2,
211041,3,
211043,1,
211045,1,
211045,2,
211047,1,21922000707
211049,1,527242746
211049,2,527242746
211049,3,527242746
211050,1,13517010030
211051,1,
211052,1,42806063301
211052,2,42806063301
211053,1,59651014090
211053,2,59651014090
211053,3,59651014090
211053,4,59651014090
211055,1,59651014601
211058,1,
211058,2,
211059,1,
211060,1,27241014503
211060,2,27241014503
211061,1,832156011
211061,2,832156011
211061,3,832156011
211061,4,832156011
211061,5,832156011
211061,6,832156011
211062,1,
211063,1,62135050690
211063,2,62135050690
211064,1,58657015110
211065,1,
211067,1,60505618506
211067,2,60505618506
211068,1,
211069,1,
211069,2,
211074,1,70710145604
211075,1,70000058601
211075,2,70000058601
211076,1,
211078,1,
211078,2,
211079,1,
211080,1,43547043109
211080,2,43547043109
211081,1,
211081,2,
211081,3,
211082,1,68462032060
211082,2,68462032060
211083,1,
211083,2,
211083,3,
211086,1,
211087,1,
211087,2,
211087,3,
211087,4,
211087,5,
211088,1,
211088,2,
211088,3,
211088,4,
211088,5,
211090,1,
211091,1,51754500104
211091,2,51754500104
211091,3,51754500104
211092,1,
211096,1,
211099,1,
211100,1,70436005706
211100,2,70436005706
211100,3,70436005706
211100,4,70436005706
211106,1,10702025350
211109,1,
211109,2,
211111,1,69238127106
211117,1,42799011002
211119,1,27241013451
211119,2,27241013451
211121,1,
211122,1,69315028809
211122,2,69315028809
211125,1,93818064
211129,1,68462057565
211132,1,50742018425
211132,2,50742018425
211132,3,50742018425
211132,4,50742018425
211134,1,
211135,1,
211135,2,
211135,3,
211135,4,
211135,5,
211139,1,69238156401
211139,2,69238156401
211142,1,
211143,1,68001050300
211143,2,68001050300
211143,3,68001050300
211143,4,68001050300
211145,1,70710112801
211145,2,70710112801
211146,1,
211146,2,
211146,3,
211147,1,70710146002
211147,2,70710146002
211149,1,
211149,2,
211149,3,
211149,4,
211149,5,
211150,1,
211150,2,
211151,1,
211151,2,
211155,1,
211155,2,
211157,1,
211158,1,
211160,1,
211166,1,33342038510
211166,2,33342038510
211170,1,71930002643
211172,1,
211173,1,70748021816
211173,2,70748021816
211175,1,
211180,1,70710146405
211180,2,70710146405
211181,1,63739096940
211181,2,63739096940
211185,1,
211186,1,
211186,2,
211186,3,
211186,4,
211188,1,
211188,2,
211188,3,
211188,4,
211188,5,
211189,1,
211190,1,
211191,1,62332042559
211192,1,
211194,1,
211196,1,
211198,1,
211199,1,
211199,2,
211199,3,
211199,4,
211200,1,52817034690
211200,2,52817034690
211202,1,
211204,1,69238150402
211204,2,69238150402
211207,1,
211210,1,
211210,2,
211211,1,
211212,1,69238159406
211215,1,
211221,1,
211222,1,
211223,1,
211223,2,
211223,3,
211224,1,
211225,1,
211226,1,
211226,2,
